,UID,address,category,city,courses,coverPhoto,customCategory,dataOrigin,dateAdded,description,email,facebook,facebookID,logo,mapblock,mobile,organization,perioxi,phone,place,profilePhoto,rensponsible,school,slugCategories,slugSubcategories,subcategory,toPublish,type,userID,verified,website,yearCreated,zipcode
260,79,"Klisouras 20, Agii Anargiri 135 61, Greece",Χορός,Αθήνα,,,,google-hunter,,,info@apollondancestudio.gr,http://el-gr.facebook.com/pages/Apollon-Dance-Studio/260252274027397,Apollon-Dance-Studio,,,,,,21 0269 2502,,,,Apollon Dance Studio,xoros,#REF!,,YES,,,NO,http://apollondancestudio.gr/,,
261,637,Ν.Πλαστήρα 20 ,Αθλητισμός,Αθήνα,,,,omospondia,,,ao.aigaleo@gmail.com     ,https://www.facebook.com/AOAigaleoOfficial/,AOAigaleoOfficial,,,,,Αιγάλεω,(210) 5982800,,,,Α.Ο. ΑΙΓΑΛΕΩ,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://aoaigaleo.gr/%CE%BA%CE%BF%CE%BB%CF%8D%CE%BC%CE%B2%CE%B7%CF%83%CE%B7/ ,,
262,557,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/AikidoTrainingCenterVeskos/,AikidoTrainingCenterVeskos,,,,,ΑΓ. ΔΗΜΗΤΡΙΟΣ-main,,,,,Aikido Training Center,polemikes-texnes,aikido,Aikido,YES,,,NO,http://aikidotrainingcenter.gr/,,
263,810,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/AthensAikidoSociety/,AthensAikidoSociety,,,,,ΒΥΡΩΝΑΣ-main,,,,,Athens Aikido Society,polemikes-texnes,aikido,Aikido,YES,,,NO,http://athensaikidosociety.gr,,
264,824,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://www.facebook.com/budolifegerakas/,budolifegerakas,,,,,ΓΕΡΑΚΑΣ,,,,,Budolife (AWA member),polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.budolife.gr/,,
265,923,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/AikidoEMP/,AikidoEMP,,,,,ΕΜΠ,,,,,ΕΜΠ Dojo,polemikes-texnes,aikido,Aikido,YES,,,NO,,,
266,1192,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/Athens.Bushido.Center/,Athens.Bushido.Center,,,,,Κουκάκι,,,,,Athens Bushido Center (UAD member),polemikes-texnes,aikido,Aikido,YES,,,NO,http://aikidobushidocenter.gr/,,
267,1264,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/aikibuddha/,aikibuddha,,,,,ΜΑΡΟΥΣΙ,,,,,Aikibuddha,polemikes-texnes,aikido,Aikido,YES,,,NO,,,
268,1315,"Protogenous 1, Athina 105 54, Greece",Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/MonastirakiDojo/,MonastirakiDojo,,,,,Μοναστηράκι,697 211 2656,,,,Monastiraki Dojo,polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.monastirakidojo.com/,,
269,1342,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/MartialArtsFoundation/,MartialArtsFoundation,,,,,Ν. ΨΥΧΙΚΟ,,,,,Martial Arts Foundation (AWA member),polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.ma-foundation.gr/,,
270,1604,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/Masagatsudojo/,Masagatsudojo,,,,,ΠΕΤΡΟΥΠΟΛΗ,,,,,Masagatsu Dojo,polemikes-texnes,aikido,Aikido,YES,,,NO,,,
271,1654,,Πολεμικές τέχνες,Αθήνα,,,,aikido.gr,,,,https://el-gr.facebook.com/tokaidogr/,tokaidogr,,,,,Ραφήνα,,,,,Tokaido Dojo,polemikes-texnes,aikido,Aikido,YES,,,NO,http://www.tokaido.gr/,,
272,68,"Kallirrois 10, Athina 117 43, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/tangart.greece/,tangart.greece,,,,,,,,,,TANGart,xoros,#REF!,,YES,,,NO,http://www.tangart.gr/,,
273,76,"& 66,, Leof. Andrea Siggrou ke Diliados, Athina 117 42, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/tangoFIXathens/,tangoFIXathens,,,,,,,,,,tangoFIX,xoros,#REF!,,YES,,,NO,http://tangofix.gr/el/,,
274,81,"Leof. Kifisias 1, Athina 115 23, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/cubaniadancehouse/,cubaniadancehouse,,,,,,,,,,Cubania Dancehouse,xoros,#REF!,,YES,,,NO,http://cubania.gr/,,
275,83,"5th Floor, Protogenous 1, Athina 105 54, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://www.facebook.com/danceUp.gr/events,danceUp.gr,,,,,,,,,,Dance Up,xoros,#REF!,,YES,,,NO,http://www.danceup.gr/,,
276,84,"Asklipiou 156, Athina 114 71, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/PolosiAthens/,PolosiAthens,,,,,,,,,,POLOSI Pole Studio,xoros,#REF!,,YES,,,NO,http://www.polosi.gr/,,
277,85,"Sina 9, Athina 106 80, Greece",Χορός,Αθήνα,,,,google-hunter,,,,https://el-gr.facebook.com/risingstars.gr/,risingstars.gr,,,,,,,,,,Rising Stars Dance Academy,xoros,#REF!,,YES,,,NO,http://www.risingstars.gr/el/,,
278,1335,"Paleologou 25, Nea Ionia 142 33, Greece",Πολεμικές τέχνες,Αθήνα,,,,hunter.io,,,,https://el-gr.facebook.com/aikidozanshin.gr/,aikidozanshin.gr,,,,,Ν. Ιωνια,,,,,Aikido zanshin dojo,polemikes-texnes,aikido,Aikido,YES,,,NO,http://aikidozanshin.gr/,,
279,1497,Τ.Θ 67457,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/aemameinias/,aemameinias,,,,,ΠΑΛΛΗΝΗ,210 6004291,,,,ΑΕ ΜΕΣΟΓΕΙΩΝ ΑΜΕΙΝΙΑΣ ΠΑΛΗΝΕΥΣ,athlitismos,stivos,Στίβος,YES,,,NO,,,15302
280,769,ΜΕΓΑΛΟΥΠΟΛΕΩΣ 22,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/a.o.dromeasvaris/,a.o.dromeasvaris,,,,,ΒΑΡΗ,6936 115011,,,,ΑΟ ΒΑΡΗΣ ΔΡΟΜΕΑΣ,athlitismos,stivos,Στίβος,YES,,,NO,,,16672
281,600,ΚΩΝ/ΝΟΥ ΜΟΥΤΟΥΣΗ 1,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/aovarisanagyrous/,aovarisanagyrous,,,,,ΑΘΗΝΑ,210 9655475,,,,ΑΟ ΒΑΡΗΣ Ο ΑΝΑΓΥΡΟΥΣ,athlitismos,stivos,Στίβος,YES,,,NO,http://www.aovarisanagyrous.gr/,,16672
282,753,ΒΑΣΙΛΕΙΟΥ ΠΟΛΥΜΕΡΗ 5,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/AODIASOX/,AODIASOX,,,,,ΑΧΑΡΝΑΙ,6936 668800,,,,ΑΟ ΔΙΑΣ ΟΛΥΜΠ.ΧΩΡΙΟΥ,athlitismos,stivos,Στίβος,YES,,,NO,http://www.dias-stivos.gr/,,13677
283,1757,ΥΑΚΙΝΘΩΝ 1,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/kallistosgr,kallistosgr,,,,,ΧΑΛΑΝΔΡΙ,6944223788,,,,ΑΟ ΚΑΛΛΙΣΤΟΣ,athlitismos,stivos,Στίβος,YES,,,NO,http://kallistos-oaka.gr/,,15233
284,1738,ΠΛΑΤΕΙΑ ΚΑΛΛΙΓΑ 77,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/aof1956/,aof1956,,,,,ΦΙΛΟΘΕΗ,210 6819118,,,,ΑΟ ΦΙΛΟΘΕΗΣ,athlitismos,stivos,Στίβος,YES,,,NO,http://filothei.org/filothei/,,15237
285,602,ΙΩΑΝΝΟΥ ΔΡΟΣΟΠΟΥΛΟΥ 8,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://www.facebook.com/atfagr/timeline,atfagr,,,,,ΑΘΗΝΑ,,,,,ΑΣ ΠΑΛΑΙΟΥ ΨΥΧΙΚΟΥ,athlitismos,stivos,Στίβος,YES,,,NO,,,11257
286,703,Αιγαίου Πελάγους 1 ,Αθλητισμός,Αθήνα,,,,omospondia,,,albatrosanoliosion@gmail.com,https://www.facebook.com/Albatrosanoliosia/,Albatrosanoliosia,,,,,Άνω Λιόσια,(211)  4104383,,,,ΑΘΛΗΤΙΚΟ ΣΩΜΑΤΕΙΟ ΚΟΛΥΜΒ.ΑΛΜΠΑΤΡΟΣ ΑΝΩ ΛΙΟΣΙΩΝ,athlitismos,kithara,Κολύμβηση,YES,,,NO,https://askaal.blogspot.gr/2017/09/albatros-swimteam.html,,
287,870,Μεταξά 39  ,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://www.facebook.com/ArionGlyfada/,ArionGlyfada,,,,,Γλυφάδα,(210) 8940514,,,,ΝΑΥΤΙΚΟΣ ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΑΡΙΩΝ ΓΛΥΦΑΔΑΣ,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://www.arionglyfadas.gr/,,
288,1281,Διονύσου 122 & Μπραχαμίου,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/a.otritonofficial/,a.otritonofficial,,,,,Μαρούσι,(210) 6120111,,,,ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΤΡΙΤΩΝ ΑΜΑΡΟΥΣΙΟΥ ,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://www.tritonao.gr/p/homepage_5.html,,
289,1296,Υψηλάντου 7 & Α.Παναγούλη,Αθλητισμός,Αθήνα,,,,omospondia,,,aopentelikou@gmail.com,https://el-gr.facebook.com/aopentelikou/,aopentelikou,,,,,Μελίσσια,,,,,ΑΘΛΗΤΙΚΟΣ ΟΜΙΛΟΣ ΠΕΝΤΕΛΙΚΟΥ,athlitismos,kithara,Κολύμβηση,YES,,,NO,http://aopentelikou.gr/,,
290,1357,Ρ.Φεραίου & Μπουμπουλινας,Αθλητισμός,Αθήνα,,,,omospondia,,,,https://el-gr.facebook.com/PoseidonasNpsychikou/,PoseidonasNpsychikou,,,,,Ν.Ψυχικό,(210) 6728930,,,,ΠΟΣΕΙΔΩΝ Α.Ο.  Ν.ΨΥΧΙΚΟΥ,athlitismos,kithara,Κολύμβηση,YES,,,NO,https://posidonao.wordpress.com/,,
291,1774,Ηρώδου Αττικού 4   ,Αθλητισμός,Αθήνα,,,,omospondia,,, giwrgos.mousouris@gmail.com  ,https://el-gr.facebook.com/nautilosswimmingteam/,nautilosswimmingteam,,,,,Χαλάνδρι,(22950)   23557,,,,ΝΑΥΤΙΛΟΣ ΑΘΛΗΤΙΚΟΣ ΣΥΛΛΟΓΟΣ ΑΤΤΙΚΗΣ,athlitismos,kithara,Κολύμβηση,YES,,,NO,,,
292,7597,Χρ. Περραιβού 42 - Α. Τούμπα,Παιδαγωγικά + Καλιτεχνικά,Θεσσαλονικη,,7597-cover.jpg,,me,2018-06-15,,info@epistimoniko.gr,https://www.facebook.com/%CE%9C%CE%B9%CE%BA%CF%81%CF%8C-%CE%95%CF%80%CE%B9%CF%83%CF%84%CE%B7%CE%BC%CE%BF%CE%BD%CE%B9%CE%BA%CF%8C-%CE%A3%CF%87%CE%BF%CE%BB%CE%B9%CE%BA%CE%AE-%CE%9C%CE%B5%CE%BB%CE%AD%CF%84%CE%B7-%CE%BA%CE%B1%CE%B9-%CE%94%CF%81%CE%B1%CF%83%CF%84%CE%B7%CF%81%CE%B9%CF%8C%CF%84%CE%B7%CF%84%CE%B5%CF%82-521808487974776/,521808487974776,7597-logo.jpg,,,,ΑνωΤούμπα,,,7597-profile.jpg,,Μικρό Επιστημονικό - Σχολική Μελέτη και Δραστηριότητες,paidagogika-kallitexnika,#REF!,,YES,,,YES,www.mikroepistimoniko.gr,,54352
