,UID,about,category,checkins,cover,description,emails,id,latitude,link,located_in,longitude,page_token,phone,picture,street,website
111,1777,Πολυχώρος φυσικοθεραπευτικής αποκατάστασης και σωματικής ευεξίας,Physical Therapist,256,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/10334357_763971176967411_1982591348913636652_n.jpg?oh=88e9bfe16e032f9f914d5ab1f8c490db&oe=5B3CC391,Πολυχώρος φυσικοθεραπευτικής αποκατάστασης και σωματικής ευεξίας,info@physiopolis.gr,191628964201638.0,38.01802797,https://www.facebook.com/Physiopolis.official/,,23.8105756,Physiopolis.official,2106800175,https://scontent.xx.fbcdn.net/v/t1.0-1/c12.12.155.155/s50x50/73297_567818409916023_1235925221_n.jpg?oh=66f253b6a368a319407c4833eea26d79&oe=5B0A8435,Papanastasiou Alexandrou 3,www.physiopolis.gr
112,88,Pole Dance & Acrobatics Studio Athens,Dance Studio,539,https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/10346275_277647229083033_6946529995414681749_n.jpg?oh=f4606f4e00a9168a1f747f0722c70532&oe=5B46AFEA,"Στο Polessence Pole Dance & Acrobatics Studio Athens, στόχος μας είναι, να καταφέρει ο κάθε μαθητής να νιώσει την ελευθερία να εκφράσει τον εαυτό του και τα συναισθήματά του μέσο του χορού, αποκτώντας παράλληλα ένα γυμνασμένο και ευλύγιστο σώμα. Our aim is, to help every student feel free to express them selves and emotions, through dancing, while gaining a fit and flexible body.",polessence@gmail.com,192146774299746.0,37.9853499,https://www.facebook.com/polessence.gr/,,23.73197,polessence.gr,#ERROR!,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/21077584_803369589844125_3818913377159419070_n.jpg?oh=00f2e30c889fb62f1d7757368ff5d07b&oe=5B03188B,7 Kleisovis,http://www.polessence.gr
113,917,"Ελάτε στις νέες μας εγκαταστάσεις! Αγία Παρασκευής 48 Τμήματα crossfit,gymnastics,weightlifting,kettlebell,endurance,kids Από τις 8:00 το πρωί τις 23:00",Gym/Physical Fitness Center,4936,https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/18446918_950630021745342_1271587286742847889_n.jpg?oh=03bcdafeed3b00e35e0d1e69c39488f8&oe=5B49B2F8,"Το CrossFit είναι άθλημα , το άθλημα του Fitness. Στόχος η μέγιστη παραγωγή έργου (αύξηση επίδοσεων σε όλους τους τομείς , που αναλύεται σε αριθμό επαναλήψεων ή κύκλους ασκήσεων, σε συγκεκριμένο χρόνο η σε απαιτούμενο χρόνο για την εκτέλεση τους). Οι προπονήσεις αλλάζουν καθημερινά και αποτελούνται απο λειτουργικές κινήσεις που εκτελούνται με την μέγιστη δυνατή ένταση και ασφάλεια. Συνδυάζονται ασκήσεις βασικής γυμναστικής, (ασκήσεις εδάφους, μονόζυγο, κρίκοι, παράλληλοι ζυγοί),άρσεων ολυμπιακών βαρών ,κωπηλασίας, ρίψεων (medicine balls),βαλλιστικές ( kettle-bells), και πλυομετρικές (Jump-boxes). Κριτήριο για την ολοκλήρωση μίας άσκησης είναι τόσο ο χρόνος όσο και ο αριθμός των επαναλήψεων. Εμμένουμε στη σωστή εφαρμογή μηχανικής των κινήσεων του ανθρώπινου σώματος, στην προοδευτική αύξηση της έντασης , της επιβάρυνσης, καθώς και στη διάθεση του απαιτούμενου χρόνου αποθεραπείας που απαιτείται προκειμένου να βελτιωθεί το επίπεδο γενικής φυσικής κατάστασης. To CrossFit εστιάζει στην βελτίωση των 10 χαρακτηριστικών της γενικής φυσικής κατάστασης: Ταχύτητα, Εκρηκτικότητα, Ευκινησία, Αντανακλαστικά, Ισορροπία, Μυϊκή συναρμογή, Μυϊκή αντοχή ,Μυϊκή δύναμη, Ελαστικότητα και Καρδιοαναπνευστική λειτουργία και αντοχή, τα αποτελέσματα σε όλο το σώμα είναι άμεσα και εντυπωσιακά! Η προπόνηση της ημέρας (WOD) είναι κοινή για όλους και αναλύεται σε 5 διαφορετικά επίπεδα έντασης και επιβάρυνσης. Ο κάθε αθλούμενος εκτελεί την προπόνηση που απευθύνεται στο προσωπικό του επίπεδο. Σας περιμένουμε στις εγκαταστάσεις μας για ενα δωρεάν μάθημα ετσι ωστε να μπείτε δυναμικά στο άθλημα αυτο που έχει κατακτήσει όλο στον κόσμο! Αγίας Παρασκευής 48 ΕΛΛΗΝΙΚΟ! ΔΕΥΤ-ΠΑΡ 8:00-23:00 ΣΑΒΒ 9:00-13:00 και 17:00-21:00",cfsouthfactory@gmail.com,193059977502354.0,37.90492859,https://www.facebook.com/CrossfitSouthFactory/,,23.74284983,CrossfitSouthFactory,2110121956,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/487448_200116193463399_2054449266_n.jpg?oh=8943bfc965879687307e3963df985750&oe=5B3D8B42,AGIAS PARASKEUIS 48,http://www.crossfitsouthfactory.gr
114,243,,Martial Arts School,1105,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/21083777_1151503601660701_8392837422359142624_o.jpg?oh=db9ab1e0487772348fa2d45e58498c81&oe=5B47FDED,"ΣΤΟΧΟΣ ΑΘΛΗΤΙΚΟΥ ΣΥΛΛΟΓΟΥ Ο βασικός στόχος του Αθλητικού Συλλόγου ‘’ΟΙ ΜΟΝΟΜΑΧΟΙ’’ είναι η ψυχαγωγία και η προαγωγή του πνεύματος της συναδέλφωσης , της αλληλεγγύης και της ευγενούς άμιλλας και η ανάπτυξη των φυσικών ικανοτήτων. Είτε για την καλύτερη προετοιμασία των αθλητών, για την συμμετοχή τους σε αγώνες , είτε για την απλή καρδιοάναπνευστική άσκηση τους , τα μέλη γυμνάζονται πάντα, κάτω από την επίβλεψη ειδικού προπονητή, ανάλογα με το άθλημα που ασκείται .",oimonomaxoi@gmail.com,196519243825813.0,37.96793399,https://www.facebook.com/oimonomaxoi.gladiatorteam/,,23.70893741,oimonomaxoi.gladiatorteam,2114037300,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/21231240_1151501021660959_4465954869653953848_n.jpg?oh=251966b8162f30ba71c7a68a6ff04cc1&oe=5B4BAF02,"θεσσαλονικης 151 ,Εναντι σταθμου Α.Πετραλωνων",http://oimonomaxoi.gr/
115,1734,Το πρώτο hot yoga studio στην Ελλάδα. Σε θερμαινόμενο δωμάτιο με 40° και 50% υγρασία!,Yoga Studio,1158,https://scontent.xx.fbcdn.net/v/t1.0-9/26195907_1994791127205452_8150678829687130559_n.jpg?oh=24a12922fdd98c71ff16d9bac5a180c3&oe=5B02813E,"Hot yoga είναι μία σειρά από στάσεις γιόγκα που πραγματοποιούνται σε θερμαινόμενο δωμάτιο γύρω στους 40 βαθμούς Κελσίου! Η θερμοκρασία πρέπει να είναι το ελάχιστο 38 βαθμούς Κελσίου για να έχει κάποιος τα οφέλη της hot yoga. Και τα οφέλη απεριόριστα! Τα κύρια είναι: ΑΠΩΛΕΙΑ ΒΑΡΟΥΣ, ΑΠΟΤΟΞΙΝΩΣΗ, ΕΚΓΥΜΝΑΣΗ ΤΟΥ ΣΩΜΑΤΟΣ (κυρίως γράμμωση), ΜΕΙΩΣΗ ΤΟΥ ΑΓΧΟΥΣ, ΑΥΞΗΣΗ ΤΗΣ ΚΑΡΔΙΑΓΓΕΙΑΚΗΣ ΛΕΙΤΟΥΡΓΙΑΣ, ΑΥΞΗΣΗ ΤΗΣ ΕΝΕΡΓΕΙΑΣ, ΒΕΛΤΙΩΣΗ ΤΟΥ ΑΝΟΣΟΠΟΙΗΤΙΚΟΥ ΣΥΣΤΗΜΑΤΟΣ, ΕΞΑΦΑΝΙΖΟΝΤΑΙ ΠΟΝΟΙ ΚΑΙ ΤΡΑΥΜΑΤΙΣΜΟΙ ( πολλοί αθλητές και χορευτές την έχουν στο πρόγραμμα προπόνησής τους), ΑΥΞΗΣΗ ΤΗΣ ΙΚΑΝΟΤΗΤΑΣ ΣΥΓΚΕΝΤΡΩΣΗΣ, βοηθάει στην καταπολέμηση ΠΟΝΟΚΕΦΑΛΩΝ, ΑΥΠΝΙΑΣ, ΚΑΤΑΘΛΙΨΗΣ, ΣΚΟΛΙΩΣΗΣ, ΚΑΚΗΣ ΣΤΑΣΗΣ ΣΩΜΑΤΟΣ, ΔΥΣΚΟΙΛΙΟΤΗΤΑΣ, ΚΑΚΗΣ ΧΟΛΗΣΤΕΡΙΝΗΣ. Στο site μας θα βρείτε άρθρα για το καθένα από τα παραπάνω αναλυτικά για ποιό λόγο επιτυγχάνονται τα συγκεκριμένα οφέλη!",info@hot-yoga.gr,197184480299468.0,38.0037844,https://www.facebook.com/HOTYOGAATHENS/,,23.7751418,HOTYOGAATHENS,#ERROR!,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/481179_1209397972411442_2846038945246520520_n.png?oh=591ebb885a99b5b1d14430c9522b7100&oe=5B3FC1F9,"Olimpionikon 220, Ψυχικό",http://www.hot-yoga.gr
116,1403,* Founded by Lydia Tyllianaki * Greek branch of the Tung Ying Jie Taiji Legacy- Alex Dong International Taijiquan Association.,Martial Arts School,125,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/400766_197761780376355_41740514_n.jpg?oh=8b3f103f9499f3c0d66faa5201c83244&oe=5B4108A1,"Το κέντρο Tai Chi Chuan Νέας Σμύρνης ξεκίνησε σαν μια μικρή ομάδα από το 1994. Συγκροτήθηκε και ξεκίνησε επίσημα τις δραστηριότητες του το 1998. Η Λύδια Τυλλιανάκη, είναι κύρια εκπαιδεύτρια και ιδρύτρια του κέντρου. Εν μέρει εκπαιδευτής στο κέντρο είναι και ο Γιάννης Ζουμπρούλης ιδρυτής του Αθλητικού Συλλόγου Ται τσι τουάν Αθήνας. Και οι δύο εκπαιδευτές έχουν αποκτήσει τον τίτλο του senior instructor για το σύστημα που διδάσκoυν απο τον Master Alex Dong. Το εκπαιδευτικό πρόγραμμα περιλαμβάνει την εσωτερική τέχνη του Ται τσι τσουάν (Γιάνγκ στυλ) και το θεραπευτικό Τσι κόνγκ. Το κέντρο Τάι Τσι Τσουάν Ν.Σμύρνης, βρίσκεταTung Ying Jie Taiji Legacy- Alex Dong International Taijiquan AssociationTung Ying Jie Taiji Legacy, του Master Alex Dong",lydiatilli@hotmail.com,197307513755115.0,37.94915398,https://www.facebook.com/TaiChiChuanNSmyrnis/,,23.70867483,TaiChiChuanNSmyrnis,6941605288,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/970402_197761240376409_1030256295_n.png?oh=d2f01c2c22dc438d92b47d91d75edc92&oe=5B3F51ED,Πλαστήρα 62,http://www.taichi.gr
117,800,"Α.Σ. Τζούντο Βριλησσίων. Αγίου Αντωνίου 57, Βριλήσσια Τηλ.: 210-6096020 Email: info@tokai.gr",Martial Arts School,791,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/1425326_227584267414574_1729059362_o.jpg?_nc_cat=0&oh=f402c61c8eaf97bfe492336fb36f09e1&oe=5BAAED11,,info@tokai.gr,197352470437754.0,38.03339332,https://www.facebook.com/TOKAI-ΑΣ-judo-Βριλησσίων-197352470437754/,,23.8396736,TOKAI-ΑΣ-judo-Βριλησσίων-197352470437754,210-6096020,https://scontent.xx.fbcdn.net/v/t1.0-1/c0.0.50.50/p50x50/1779756_245410532298614_425707759_n.jpg?_nc_cat=0&oh=5abe14a06cd66862b58f755e4a22369a&oe=5BE3AA94,Αγίου Αντωνίου 57,http://tokai.gr
118,250,"Train Brazilian jiu-jitsu with black belt Sam Krvavac, judo with black belt Nikos, personal training, seminars, aerial fitness, physiotherapy, massage",Martial Arts School,800,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/26733528_290005438189778_8538389645682482302_n.jpg?oh=19ef586a3bec34b8c194aba538cb6edf&oe=5B3AAE9D,,,197450624111927.0,38.0023777,https://www.facebook.com/bjjpirateshq/,,23.6997158,bjjpirateshq,6980491497,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/19225663_200463747143948_5033186306949145872_n.jpg?oh=ac7a5b6bd91038891bf6089d69be4894&oe=5B00078E,Souri 20,
119,289,"Martial arts academy. Muay Thai Boxing, Kick Boxing, Krav Maga, M.M.A, Taekwondo","Stadium, Arena & Sports Venue",1599,https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/22780503_628609500862906_6153644440986833027_n.jpg?oh=66c5c0166fd1ec40fe63335f757ae961&oe=5B3D07DB,,info@fivestaracademy.gr,197976710592856.0,37.9551018,https://www.facebook.com/www.fivestaracademy.gr/,,23.7363207,www.fivestaracademy.gr,2130417480,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/1934695_198010510589476_7728565538479168766_n.jpg?oh=88abbd61ab3c028870f1373603e0ba22&oe=5B445718,"Λεωφόρος Βουλιαγμένης 171, 17237 Δάφνη Αττικής.",http://www.fivestaracademy.gr
120,97,Capoeira,Martial Arts School,412,https://scontent.xx.fbcdn.net/v/t31.0-8/s720x720/26233131_1799255833459512_504682014436257545_o.jpg?_nc_cat=0&oh=12589369edc46e578cc089d8a49fd809&oe=5BAF3530,Capoeira,nucleocapoeira@hotmail.com,198266913558420.0,38.05414746,https://www.facebook.com/nucleocapoeiramaroussi/,,23.81192526,nucleocapoeiramaroussi,6986053627,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/26230322_1799260870125675_1528583681750189256_n.jpg?_nc_cat=0&oh=1a9fe7c5793734cdd5ce4939fb258faa&oe=5BE32C22,"Neratziotissis 73, Marousi",http://www.nucleocapoeira.com/
121,365,Σχολη πυγμαχιας- kick boxing!,"Stadium, Arena & Sports Venue",2884,https://scontent.xx.fbcdn.net/v/t1.0-0/p235x350/16508655_1334038499975236_7581455456404919086_n.jpg?_nc_cat=0&oh=b556cea87aaea4a42f2ebd6473ff891b&oe=5BA47D59,"Ο Α.Σ. Μέγας Αλέξανδρος Μαγούλας με προπονητή τον Κωνσταντίνο Χαζαρίδη έχει συγκεντρώσει τα τελευταία χρόνια μία πλειάδα αθλητών (παιδιών και ενηλίκων) που ακολουθούν το Kick Boxing και την πυγμαχια ως ολοκληρωμένο άθλημα, αποκομίζοντας σωματικά και ψυχικά οφέλη. Σε τμήματα αρχαρίων, παιδιά από 5 χρονών, προπονούνται σε ασφαλές περιβάλλον με προστατευτικό εξοπλισμό, αυστηρούς κανόνες και ειδικό τρόπο διδασκαλίας. Ο Α.Σ. Μέγας Αλέξανδρος Μαγούλας είναι αναγνωρισμένος από την Γ.Γ.Α. και την Πανελλήνια Ομοσπονδία Kick Boxing (Π.Ο.Κ.).",hazaridis_kostas@yahoo.gr,199942133384884.0,38.0846841,https://www.facebook.com/ΑΣ-ΜΕΓΑΣ-ΑΛΕΞΑΝΔΡΟΣ-ΜΑΓΟΥΛΑΣ-199942133384884/,,23.51207673,ΑΣ-ΜΕΓΑΣ-ΑΛΕΞΑΝΔΡΟΣ-ΜΑΓΟΥΛΑΣ-199942133384884,6980895477,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/13466026_1112039948841760_8407432020504914152_n.jpg?_nc_cat=0&oh=626ac1e6198883f60f32d9bc097808aa&oe=5BA2B1AF,krinis 2,http://www.alexanderclub.gr
122,1160,,Yoga Studio,31,https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/26230350_1731604803569434_3157251315917245549_n.jpg?oh=cee26ac3b666a30181e2f40b00415370&oe=5B09EC6A,"Σας καλοσωρίζουμε στο Studio Pilates San Tsai Η ανάγκη μας να σταματήσουμε για λίγο τους εξουθενωτικούς ρυθμούς της καθημερινότητας και η αγάπη μας για μια πιο ήρεμη και γεμάτη υγεία προσέγγιση της ζωής, μας οδήσησαν στη δημιουργία αυτού του φιλικού και ζεστού χώρου, όπου μπορείτε να παρακολουθήσετε τμήματα Pilates από έμπειρους instructors. Ο συνδυασμός ποιοτικών παροχών και προσιτών τιμών σας δίνουν την δυνατότητα να γνωρίσετε από κοντά αυτή την εναλλακτική μέθοδο εκγύμνασης.",info@pilateskifissia.gr,201364003260196.0,38.0859795,https://www.facebook.com/pilateskifissia/,,23.8015308,pilateskifissia,210 8076447,https://scontent.xx.fbcdn.net/v/t1.0-1/p50x50/1476145_632243463505579_974288220_n.jpg?oh=4fe34d0cfaeb134785e0d130c4d55c80&oe=5B0D4E9E,"Χελιδονούς 20A Κηφισιά Αττική Ελλάδα /20A Chelidonous street, Kifisia, Athens, Greece",http://www.pilateskifissia.gr/
